Tab Names,,"Snapshot 1 | Sheet: KCP-109-C | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
KCP-109-C,,Oxide,Concentration,,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,,,,,61,76.20793932,0.060370374,12.91872463,0.460693161,0.004849115,0.012354918,0.883338365,3.095517487,5.498232409,0.008934091,,,,,,,
,,,,,,62,75.86349599,0.052820706,13.10098724,0.442971418,0.006169083,0.04928469,0.940791207,3.023823649,5.33744262,0.008057797,,,,,,,
,,,,,,63,76.39957276,0.053714172,12.89344526,0.446650314,0.007477186,0.077797988,1.037280424,2.959076068,5.456870977,0.004282467,,,,,,,
,,,,,,64,76.63697861,0.080891949,13.13406059,0.435004362,0.004299033,0.041112427,0.968721613,3.237890979,5.428750439,0.002142653,,,,,,,
,,,,,,65,76.02429385,0.06267872,12.75258299,0.464743406,0.006091958,0.022992062,0.936243121,2.939948527,5.462218401,0.002215443,,,,,,,
,,,,,,66,76.84938774,0.060259079,13.16659369,0.425573061,0.004927227,0.108846818,0.993575428,3.026368146,5.391644133,0.007867596,,,,,,,
,,,,,,67,76.13104494,0.055361939,13.23665886,0.387348295,0.004965415,0.040039217,1.015710477,3.170027321,5.416651921,0.009623947,,,,,,,
,,,,,,68,76.14882891,0.057196595,13.08469621,0.494897263,0.002341041,0.041840697,0.979314991,3.003583752,5.385844109,0.008361978,,,,,,,
,,,,,,69,76.32823835,0.057648013,13.44057356,0.448706935,0.004516178,0.04787976,0.940288992,3.128301782,5.41061061,0.005522281,,,,,,,
,,,,,,70,76.68015037,0.049897524,13.06708839,0.498211353,0.003334523,0.027229995,0.997046234,3.108754138,5.390490086,0.005484205,,,,,,,
,,,,,,71,75.93205922,0.056192474,13.09070603,0.456761021,0.003979319,0.07085045,0.978815,3.224711122,5.362778796,-0.000726276,,,,,,,
,,,,,,72,76.38868715,0.070885086,13.35075307,0.430627154,0.005113974,0.058584366,1.037699836,3.187474255,5.459656888,0.004029842,,,,,,,
,,,,,,73,76.25273105,0.066095753,12.96898443,0.449218619,0.003270998,0.048255944,0.954622024,3.054587435,5.387149783,0.004078095,,,,,,,
,,,,,,74,75.88855989,0.061709491,13.25369899,0.516301942,0.007582029,0.011218032,0.963598113,3.056710641,5.290168132,0.008793769,,,,,,,
,,,,,,75,76.67470422,0.061342035,13.36284515,0.498487611,0.004783569,0.028654349,0.948520281,3.150632177,5.582924014,0.005932707,,,,,,,
,,,,,,76,76.44186137,0.059852168,12.97238519,0.389403666,0.00404142,0.047339321,0.947673614,3.320051149,5.444227299,0.015806618,,,,,,,
,,,,,,77,76.47721879,0.055919689,12.93478216,0.335041629,0.00369697,0.082778714,0.968651666,3.090630161,5.382536561,0.006521394,,,,,,,
,,,,,,78,76.17296395,0.05372885,13.10053409,0.440953516,0.007639188,0.0431166,0.891193488,3.197589991,5.386538039,0.009131054,,,,,,,
,,,,,,79,75.58861249,0.056586485,13.22091084,0.461936762,0.005607399,0.035389267,0.981610338,3.247823486,5.398707396,0.008962442,,,,,,,
,,,,,,80,76.40143274,0.055271707,12.95954449,0.469295407,0.002868534,0.013445531,0.886707567,2.915995642,5.366506343,0.004020303,,,,,,,
,,,,,,81,76.00252361,0.08014386,12.89621431,0.452312217,0.003991164,0.071852887,0.96451534,3.141307369,5.372071849,0.008884333,,,,,,,
,,,,,,82,76.39854806,0.055893273,13.13488344,0.484637277,0.004767973,0.09831449,0.948455894,3.120125036,5.350758905,0.011639854,,,,,,,
,,,,,,83,75.92704411,0.052707655,12.80449414,0.444017402,0.003871288,0.061807514,0.977296924,2.975541475,5.445757452,0.001801357,,,,,,,
,,,,,,84,76.04247032,0.091601231,13.23665925,0.420002164,0.003217621,0.078623895,0.996687019,3.140254521,5.432536209,0.014008147,,,,,,,
,,,,,,85,75.82512323,0.078952252,12.92929972,0.454380952,0.005563464,0.065438514,0.938092824,3.042747911,5.370270162,0.006247516,,,,,,,
,,,,,,86,77.08691414,0.061115926,13.31705808,0.471418994,0.003495196,0.068455666,0.940057899,3.039978692,5.45315057,0.000788446,,,,,,,
,,,,,,87,76.51634595,0.042846685,12.90421665,0.457113543,0.003744268,0.031778592,0.957828992,2.971984012,5.371115033,0.008275476,,,,,,,
,,,,,,88,75.50147155,0.056904663,12.75556805,0.408401192,0.002889586,0.038076854,0.952118226,3.022662204,5.479167472,0.004983013,,,,,,,
,,,,,,89,76.86940613,0.061242845,13.13941493,0.441164473,0.004610864,0.037340903,0.905879266,3.136506608,5.515474059,0.013048032,,,,,,,
,,,,,,90,76.44297767,0.04833111,13.03766132,0.385013732,0.006187211,0.047933238,1.027758217,3.114057484,5.381244887,-0.001995228,,,,,,,
,,,,,,91,76.1601085,0.060516952,13.04523658,0.442246053,0.002229786,0.049049093,0.858499975,3.246097681,5.402573706,0.009051603,,,,,,,
,,,,,,92,76.21303049,0.043620115,13.06632743,0.469321821,0.004352766,0.065759042,1.058880486,3.117152246,5.375546111,0.005974346,,,,,,,
,,,,,,93,76.33185477,0.047097282,13.23780096,0.490170083,0.002819241,0.044648603,0.951843838,3.088343719,5.540399764,0.005017553,,,,,,,
,,,,,,94,75.99353076,0.052519721,13.10735606,0.421820843,0.004539862,0.063693654,0.977110408,3.178944234,5.447185245,0.007695149,,,,,,,
,,,,,,95,76.40218458,0.072012727,13.09174122,0.421497347,0.006733478,0.071482339,1.018400958,3.140835447,5.515129807,0.00757751,,,,,,,
,,,,,,96,76.44872587,0.044336335,13.082761,0.486781661,0.005931775,0.045981268,0.918825662,3.156972173,5.410270928,0.008605176,,,,,,,
,,,,,,97,76.26920357,0.055772092,13.22143028,0.494760339,0.005353479,0.063854517,0.946336512,3.08602362,5.45013112,0.015571641,,,,,,,
,,,,,,98,76.00123902,0.059752544,13.06038671,0.464697589,0.005216774,0.081815334,0.952432422,3.093494933,5.506302617,0.004015683,,,,,,,
,,,,,,99,76.82403184,0.059849207,13.13607146,0.397558473,0.001114713,0.056946881,0.930752364,2.978871317,5.315439855,-0.003150329,,,,,,,
,,,,,,100,75.87494812,0.071559776,13.01027292,0.425340889,0.004352526,0.047881132,0.96048743,3.113046138,5.38072466,0.009327864,,,,,,,
,,,,,,101,76.94542204,0.059234224,13.11018285,0.448247477,0.003184184,0.039817907,0.995486173,3.085293117,5.360201108,0.007226887,,,,,,,
,,,,,,102,76.45045412,0.068159772,13.075963,0.473405511,0.003282832,0.059812667,0.982187006,3.04767398,5.54682374,0.005990112,,,,,,,
,,,,,,103,76.67047648,0.057231378,13.2850513,0.458521492,0.003246334,0.004960872,0.993906234,3.049965094,5.322489443,0.009321522,,,,,,,
,,,,,,104,76.51548367,0.052409361,12.97128954,0.507070162,0.002688879,0.022859936,0.943866435,3.143504309,5.461500737,0.00424239,,,,,,,
,,,,,,105,75.67904572,0.055810453,13.02794333,0.431564159,0.004164405,0.035886366,1.004841732,3.23663329,5.439553873,0.00578005,,,,,,,
,,,,,,106,76.58768759,0.049557169,13.00644581,0.418431532,0.004405916,0.067129633,1.007173416,3.010318102,5.335154297,0.003057849,,,,,,,
,,,,,,107,76.54790011,0.051324452,12.89403779,0.491411017,0.003198911,0.053799466,0.957814928,3.21356102,5.398528673,0.005721349,,,,,,,
,,,,,,108,76.85713656,0.060574496,12.85165855,0.399286911,0.006164627,0.039840523,1.00482617,3.062045971,5.337702697,0.007793347,,,,,,,
,,,,,,109,76.24790519,0.072592652,13.00884914,0.45080564,0.007595635,0.061363144,0.88916854,3.039067219,5.458197281,0.008574207,,,,,,,
,,,,,,110,76.13729485,0.067010828,13.22093941,0.46608233,0.006749783,0.054535319,0.920377146,3.3147757,5.365564534,0.010612005,,,,,,,
,,,,,,111,75.98531198,0.047741562,13.09458264,0.475957143,0.006033398,0.048193597,0.974016089,3.243871369,5.337739331,0.001549849,,,,,,,
,,,,,,112,76.74931909,0.079931224,13.08025747,0.480799441,0.000146632,0.055467739,1.028280583,2.951489086,5.376181483,0.012726464,,,,,,,
,,,,,,113,76.44431158,0.063807922,13.05910084,0.424892279,0.003827044,0.067598214,0.973506789,3.09823944,5.308432308,0.00763929,,,,,,,
,,,,,,114,76.5281641,0.04905469,13.25643697,0.472225243,0.004642672,0.012410347,0.921505983,3.108785787,5.370672292,0.000794656,,,,,,,
,,,,,,115,76.31272712,0.053091406,13.30239558,0.486835012,0.003755861,0.036734258,0.926300612,3.0854383,5.363775707,0.010261504,,,,,,,
,,,,,,116,75.80238408,0.058054574,13.12964129,0.390560969,0.003442955,0.045212657,1.030894611,3.106951874,5.417786394,0.002294181,,,,,,,
,,,,,,117,76.46914169,0.061714293,13.22679341,0.507722314,0.006765291,0.032669254,0.945593735,3.150906484,5.381455644,0.006889015,,,,,,,
,,,,,,118,76.72212343,0.067526774,13.08657244,0.438510039,0.007091634,0.061544583,0.96605891,3.035476549,5.497659908,0.006714889,,,,,,,
,,,,,,119,76.33034282,0.03684317,13.01372172,0.414987298,0.006026422,0.055055764,0.90632292,2.972958837,5.41112396,0.004661432,,,,,,,
,,,,,,120,76.07739746,0.053478812,13.15282172,0.428227652,0.004754048,0.06189429,0.903714909,3.190218728,5.50448634,0.000204423,,,,,,,
,,,,,,121,75.68198174,0.055669933,12.9855671,0.471662674,0.003063713,0.064180289,0.975407984,2.951378161,5.363258985,-0.004637673,,,,,,,
,,,,,,122,76.5787042,0.059632816,13.10756112,0.401612635,0.005296677,0.029269679,0.993044941,3.08477866,5.49334274,0.004246199,,,,,,,
,,,,,,123,76.22521441,0.051340613,13.08879496,0.43101626,0.002588369,0.058316988,0.995765307,3.125073697,5.421356179,0.01137987,,,,,,,
,,,,,,124,76.05529514,0.057866357,13.15302162,0.43868185,0.004573719,0.055206555,0.937528804,3.044022642,5.482745942,0.006369375,,,,,,,
,,,,,,125,76.25422263,0.060193579,13.12728187,0.502250755,0.005922611,0.071571783,0.96764927,3.230166785,5.457324486,0.012228517,,,,,,,
,,,,,,126,76.09067313,0.047792388,13.05696746,0.472658376,0.004904522,0.017361095,1.028203644,3.026388624,5.437994946,0.008375867,,,,,,,
,,,,,,127,75.98828413,0.059487077,13.16862732,0.390911975,0.005366141,0.064000487,0.994052949,3.007206651,5.439634366,0.004038205,,,,,,,
,,,,,,128,76.13196421,0.035114297,13.15818599,0.49117526,0.006060814,0.046269864,0.942510994,3.088929539,5.447332352,0.017502973,,,,,,,
,,,,,,129,76.18021168,0.043452499,13.15198999,0.434504135,0.004575127,0.055917064,0.908216819,3.13499924,5.571019242,0.015696885,,,,,,,
,,,,,,130,76.30710101,0.05236804,12.97516923,0.46574693,0.004904361,0.051496069,0.869071806,3.084961032,5.292531589,0.006757788,,,,,,,
,,,,,,131,76.42231412,0.065402827,12.95554974,0.445471565,0.00532638,0.067034923,0.933543159,3.024185599,5.424909311,-0.003657362,,,,,,,
,,,,,,132,76.34798637,0.071249333,13.17893476,0.462976495,0.005591655,0.053859641,1.034168966,3.200563882,5.491755141,0.016136655,,,,,,,
,,,,,,133,76.19053016,0.041223909,13.02702495,0.433494377,0.0043856,0.030793332,0.917690316,3.095933923,5.317162415,-0.002217527,,,,,,,
,,,,,,134,75.86394914,0.059228126,13.13632473,0.412671499,0.006218358,0.064668678,0.946593908,3.020290482,5.41851832,0.004185002,,,,,,,
,,,,,,135,76.47108619,0.053385402,13.17116908,0.510015997,0.002930493,0.070548089,0.965608933,3.097992536,5.543103499,0.012072289,,,,,,,
,,,,,,136,76.54395031,0.050753115,13.0170785,0.434402869,0.006218013,0.042854743,0.990099644,2.976858145,5.390593202,0.00537075,,,,,,,
,,,,,,137,76.39388919,0.053983137,13.04576235,0.515874551,0.004425076,0.06291749,0.955472531,3.207963138,5.419993927,0.000871614,,,,,,,
,,,,,,138,76.73663419,0.057133694,13.11125101,0.437040702,0.005633148,0.050475502,0.989551839,2.947437987,5.476587815,0.010323517,,,,,,,
,,,,,,139,76.19842271,0.068693332,12.8964302,0.38286498,0.003070222,0.0457721,0.999827741,3.118335037,5.43130025,0.012347468,,,,,,,
,,,,,,140,75.97719025,0.074885664,13.26878959,0.49774062,0.002855954,0.053429477,0.985911544,3.014460739,5.45300121,-0.001837001,,,,,,,
,,,,,,141,75.58468594,0.047917847,12.89494811,0.439270681,0.001710185,0.061905414,0.951626325,3.073066669,5.384260927,0.002923458,,,,,,,
,,,,,,142,75.41643447,0.05560804,12.85893662,0.452106737,0.006618726,0.049808098,0.936857223,3.120821006,5.343901672,-0.004104159,,,,,,,
,,,,,,143,76.22616326,0.05592428,12.97281051,0.441064549,0.005623396,0.090168859,0.942405242,3.002070755,5.384460909,0.005912564,,,,,,,
,,,,,,144,76.31979353,0.063805543,13.02614004,0.453044677,0.003956079,0.062735555,0.974069398,2.928972416,5.472819087,-0.002853266,,,,,,,
,,,,,,145,76.94658295,0.051906055,12.72489699,0.431661734,0.00326261,0.065542428,0.875193459,3.020086848,5.474932955,0.004126841,,,,,,,
,,,,,,146,76.28121625,0.04759701,12.96163802,0.450168898,0.006453307,0.049916282,1.024523227,3.1175653,5.403466924,0.009273129,,,,,,,
,,,,,,147,76.395983,0.061124063,12.97151745,0.447165959,0.004114448,0.054505988,0.945898656,3.14341297,5.475556054,0.00401393,,,,,,,
,,,,,,148,76.34646242,0.0525648,12.83084977,0.395631593,0.005278416,0.040788356,0.950113724,3.221722488,5.430348495,0.00128182,,,,,,,
,,,,,,149,76.07023317,0.053582473,13.01618689,0.544328105,0.005512009,0.063119288,0.999773779,3.032023289,5.446357012,0.005672592,,,,,,,
,,,,,,150,76.40438358,0.037672235,12.78069309,0.463912665,0.003714148,0.059690742,0.981852394,2.995426402,5.362920126,-0.002163456,,,,,,,
,,,,,,151,76.4309956,0.042822221,12.83048733,0.456653645,0.005423765,0.029639191,0.931355953,3.013437433,5.400545718,0.005384418,,,,,,,
,,,,,,152,75.89058665,0.049183489,12.98779465,0.437091792,0.004130216,0.04978906,0.952320254,3.147581177,5.413571067,0.011783096,,,,,,,
,,,,,,153,76.57582355,0.057860734,12.95679592,0.436383485,0.003720645,0.056885679,0.978615627,2.976435192,5.461019794,0.001058169,,,,,,,
,,,,,,154,76.0194117,0.055713965,13.06119126,0.415395146,0.002003939,0.030117141,0.989868098,3.081103997,5.49478328,0.000683797,,,,,,,
,,,,,,155,76.32300949,0.057079887,13.08675532,0.460582102,0.006269097,0.080711007,0.934803445,3.255373171,5.404734096,0.011506508,,,,,,,
,,,,,,156,76.39818813,0.059963173,12.91247615,0.406371195,0.00341614,0.050593443,1.019535082,3.160175918,5.28979867,-0.000278139,,,,,,,
,,,,,,157,76.91747057,0.075322169,13.14993698,0.433286067,0.00611325,0.084402361,0.996256055,2.863439363,5.470955475,-0.00564403,,,,,,,
,,,,,,158,76.17678198,0.064517738,13.16098228,0.453128373,0.000668538,0.053311542,1.014698257,3.065230279,5.305875106,0.004185207,,,,,,,
,,,,,,159,75.89518063,0.050884692,13.13689355,0.497264301,0.005514047,0.046269282,0.992882144,3.235057013,5.466977278,0.00500526,,,,,,,
,,,,,,160,75.90024979,0.066279741,12.97684614,0.428395039,0.006773664,0.047879289,0.914556747,3.189655675,5.471452469,-0.003863575,,,,,,,
,,,,,,161,76.69637544,0.043744778,13.21012522,0.45127261,0.004897733,0.054836028,0.976582705,3.072473963,5.420076199,0.004859636,,,,,,,
,,,,,,162,76.14889516,0.060905252,13.18791085,0.404348237,0.006131192,0.072567004,0.963114646,3.144642532,5.399129838,-0.001430067,,,,,,,
,,,,,,163,76.43168922,0.059210777,13.02885642,0.410351179,0.004969185,0.059889239,0.99012499,3.168089623,5.484925289,-0.000948272,,,,,,,
,,,,,,164,76.27218349,0.063110881,12.93747427,0.432770511,0.004786032,0.090210017,0.948312835,2.936969875,5.474257799,0.005621377,,,,,,,
,,,,,,165,76.05530957,0.082778669,13.02079933,0.393221544,0.003871777,0.055561234,0.971613631,3.066150794,5.430724976,0.002751084,,,,,,,
,,,,,,166,76.37731838,0.0421401,13.07531438,0.489404835,0.007196713,0.023747786,0.910094801,3.042794353,5.412638384,0.003935293,,,,,,,
,,,,,,167,76.43225831,0.049680738,13.05349428,0.430105341,0.004717969,0.045900198,0.914487628,3.139083266,5.388433063,0.011450017,,,,,,,
,,,,,,168,76.0906628,0.056143996,13.05768209,0.436037475,0.004465445,0.051067491,0.923557711,3.278129321,5.443816076,0.013617461,,,,,,,
,,,,,,169,76.41341771,0.059730806,12.95760412,0.398579923,0.004371898,0.052639931,0.96011176,2.89415927,5.364731738,0.0043575,,,,,,,
,,,,,,170,76.67691206,0.05272456,13.10801454,0.385622556,0.006983343,0.070616194,0.932016744,2.979813423,5.472769766,0.005545837,,,,,,,
,,,,,,171,76.20529565,0.039381614,12.71427415,0.45263345,0.001966937,0.073544782,0.958320212,2.973863787,5.453600546,0.01280166,,,,,,,
,,,,,,172,75.48222342,0.065278007,12.87378692,0.411345625,0.00390657,0.087127871,0.910925605,3.054057168,5.384256432,0.004297636,,,,,,,
,,,,,,173,76.41237919,0.06429637,13.22269482,0.387810894,0.006793077,0.03946635,0.992433775,3.029369136,5.473965375,0.000348814,,,,,,,
,,,,,,174,76.40395453,0.059374175,13.06089039,0.428435015,0.004120933,0.057799122,1.010905516,3.347186978,5.455111194,0.002212218,,,,,,,
,,,,,,175,75.54277832,0.052943784,12.95414946,0.454457839,0.004157759,0.04771234,0.904120947,3.015424513,5.377075026,0.002688524,,,,,,,
,,,,,,176,76.23255053,0.060359785,13.18989682,0.444999154,0.00711514,0.054451976,0.9698871,3.04954246,5.377279777,0.000397754,,,,,,,
,,,,,,177,76.74619485,0.064381476,12.8868685,0.445735357,0.00262347,0.080728581,0.955338489,3.036891647,5.329075218,0.011530376,,,,,,,
,,,,,,178,76.39735626,0.060267583,12.92176632,0.474586738,0.007079099,0.039478936,0.914537507,2.995217283,5.48114626,0.005697314,,,,,,,
,,,,,,179,76.52713445,0.060345878,13.25640506,0.423847265,0.005828828,0.058372028,0.985487289,3.102112606,5.559288138,0.004899288,,,,,,,
,,,,,,180,76.00799557,0.050996042,12.9948098,0.442271922,0.004251941,0.034971741,1.015463305,2.923256109,5.457351744,0.007286501,,,,,,,
,,,,,,181,76.55040952,0.057540597,13.12033299,0.465439764,0.005724846,0.03044062,1.023781879,3.001363178,5.444408952,0.002933793,,,,,,,
,,,,,,182,76.52914636,0.063676382,13.19839491,0.422217199,0.005254693,0.046584765,1.035196671,3.15290923,5.377055976,0.000873863,,,,,,,
,,,,,,183,76.54335629,0.054682222,13.24152888,0.502631405,0.006417296,0.024539961,0.984199809,3.06241937,5.431260345,0.007385564,,,,,,,
,,,,,,184,76.57806725,0.07395202,13.14143057,0.437134478,0.006820298,0.043409344,0.977586779,3.126219948,5.532736317,0.007546535,,,,,,,
,,,,,,185,76.34205917,0.064336314,13.02642483,0.41022201,0.004226873,0.069546048,0.93228447,2.997661315,5.410244357,0.007433705,,,,,,,
,,,,,,186,76.50390029,0.070048497,12.98025335,0.500185363,0.002126453,0.052858837,0.983131755,3.023746477,5.312204736,0.00439594,,,,,,,
,,,,,,187,76.67098214,0.049016277,13.10239724,0.437333151,0.004029752,0.06192879,0.927664469,3.096366635,5.489581496,0.002431944,,,,,,,
,,,,,,188,76.78524786,0.060273142,12.93212283,0.552609794,0.007772771,0.081948657,1.000944175,3.191178907,5.452873108,0.002995534,,,,,,,
,,,,,,189,77.26514194,0.059227248,13.18901327,0.467220317,0.00693797,0.061561885,0.95945478,3.176894052,5.381088136,0.007283689,,,,,,,
,,,,,,190,76.72389872,0.063059765,12.9605099,0.46090342,0.005227497,0.043824076,0.96891878,2.97334072,5.340902542,0.003474923,,,,,,,
,,,,,,191,76.6475306,0.050608712,12.65959551,0.448049946,0.00497156,0.059218395,0.941462497,3.132206585,5.513331666,0.001419751,,,,,,,
,,,,,,192,76.45045207,0.051322039,13.0498411,0.454898989,0.003463595,0.044326664,0.965571418,3.131253889,5.473384578,0.007904879,,,,,,,
,,,,,,193,76.47338972,0.04208329,13.2370951,0.474542581,0.007001285,0.072348726,0.939699555,3.250012415,5.411650292,0.003687047,,,,,,,
,,,,,,194,76.35005198,0.055650721,13.16343508,0.434623172,0.004660249,0.047410436,0.870944206,3.128448393,5.394648842,0.004003123,,,,,,,
,,,,,,195,76.37912774,0.055220418,12.81169836,0.427794011,0.003117574,0.04675121,0.969237806,2.943562596,5.528007728,0.000128084,,,,,,,
,,,,,,196,76.20210904,0.053424854,13.16554358,0.440152928,0.006011258,0.066933186,0.943624483,3.131120874,5.38280933,0.004647183,,,,,,,
,,,,,,197,76.67438822,0.052588499,13.05690185,0.438688479,0.004504254,0.041499784,0.959326348,3.129608512,5.44650279,0.008207209,,,,,,,
,,,,,,198,76.53971616,0.037859896,13.17817922,0.435782524,0.004667547,0.038595696,1.016472042,3.151924403,5.471578588,0.008618143,,,,,,,
,,,,,,199,76.50688568,0.075832008,12.89569384,0.44746666,0.001108194,0.038592037,1.050207828,3.169810805,5.459820679,0.011088604,,,,,,,
,,,,,,200,76.10985048,0.066869077,13.02499721,0.444265345,0.004887275,0.058651809,0.892095936,3.055781373,5.397188565,0.001989588,,,,,,,
,,,,,MEAN,,76.29761794,0.057467774,13.06270028,0.446839023,0.004715591,0.052131543,0.961490029,3.089428788,5.42601014,0.00569327,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,STDEV.S(),,0.336796567,0.009887017,0.141226797,0.034958369,0.001540902,0.017622064,0.042090829,0.090467649,0.060277821,0.004801982,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,ST. ERROR,,0.001683983,4.94351E-05,0.000706134,0.000174792,7.70451E-06,8.81103E-05,0.000210454,0.000452338,0.000301389,2.40099E-05,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,"Snapshot 1 | Sheet: KHD-105-D | Wednesday, February 11, 2026  11:08:24 PM",,,,,,,,,,,,,,,,,,,,,
,,Oxide,Concentration,HAL 2-sigma uncertainty,,Iteration,Synthetic SiO2 Value,Synthetic TiO2 Value,Synthetic Al2O3 Value,Synthetic FeO Value,Synthetic MnO Value,Synthetic MgO Value,Synthetic CaO Value,Synthetic Na2O Value,Synthetic K2O Value,Synthetic P2O5 Value,,,,,,,
,,SiO2,76.07385452,0.358121319,,1,76.20992234,0.082669813,13.11733544,0.658422611,0.01000118,0.088065529,1.017840081,3.464982887,4.785536418,0.003729439,,,,,,,
,,TiO2,0.091730948,0.011463885,,2,76.67580516,0.092849372,13.00861025,0.618348374,0.009346432,0.071942206,1.031624464,3.424271501,4.77144298,0.009844829,,,,,,,
,,Al2O3,13.07329074,0.14767668,,3,75.85254821,0.087600826,13.09659032,0.659167486,0.009656762,0.101352696,1.06109406,3.390773491,4.953817514,0.004634573,,,,,,,
,,FeO*,0.63948608,0.048889962,,4,76.22116976,0.098807469,13.15704906,0.573577314,0.008389371,0.083749784,1.0138461,3.414706072,4.827765705,0.011674524,,,,,,,
